,content,sentiment
2976,"$BTC that 50,500 was a bastard resistance point go up…it’s gonna be a strong supporting now! 💫 #RecvProfit",1.0
2977,"@In_Sane_Saint Bhai who want paise ?? 
World want #bitcoin  
And I want few of them....",1.0
2978,"@RockUllah @GoingParabolic Yet to read, on my reading listing but I'm so busy try to keep up with Jason's escapades and his bitcoin purchasing lightbulb moment...",1.0
2979,$BTC ATH $STRONG ATH $ETH ATH MAnnnn $800 $Strong income child let gooooo 💪🏾💯🚀🚀🚀💃🏾🕺🏾🤯. @Strongblock_io https://t.co/J9AptoWQxQ,1.0
2980,"The last Bullish Candle is complete for the Bull Rally!
I wish everyone well luck and a prosperous new year.

#btc 
#btcusd 
#btcusdt 
#btcusdtperp 
#btcperp
#crypto https://t.co/6K96Fv7h1j",1.0
2981,"💡 Whenever you guess that #Bitcoin or #Ethereum can’t get any low, be remind: 

On March 13th 2020 -which is really last year still- people were SELLING #BTC at $4k, and #ETH at $90. https://t.co/qqzEE2epj9",1.0
2982,Enjoyed having former D1 hooper and current overseas pro/expert Twitter memer @BigSeanHarris on the pod to speak #Bitcoin! ✊ https://t.co/sPAR6nLd8S,1.0
2983,"#Bitcoin -VS- #DigitalYuan #CBDC 

2140 Satoshi Nakamoto :
""In your time, you, could save &amp; change the destiny of humanity."" https://t.co/0I8e5nenQv",1.0
2984,"It's just the beginning 😎😎 U.S. Bank launch Bitcoin custody service as more bank enter crypto realm🤘💪
#btc #win #crypto #blockchain #usbank
#tothemoon #viumu @ Zürich, Switzerland https://t.co/CqMPyXdHcw",1.0
2985,@Dennis_Porter_ I’d spend it on USDC and purchase back more #Bitcoin on the plunge!,1.0
2986,"#Bitcoin  back above 50k 📈

Let's give money 💵",1.0
2987,"Touchdown #Malta for the @AIBCsummit with @SrdanMahmutovic .
Ping me if you are around. Happy to meet over the next 3 day and discuss opportunites for @kriptomat 
 #EverybodyDeservesCrypto #blockchain #bitcoin https://t.co/vg1VYymn7C",1.0
2988,"@robertakanda @APompliano @RobertOstler Bitcoin is indeed a collecting of opportunity, never think I could teach how to trade till I came across robert",1.0
2989,"Just suppose what happen when #boomer pass their #fiat wealth to #millennials and #genz up $60 Trillion is a figure we are talk about just in the USA!

Is this when #Bitcoin will be 1 million each?

If investing managers don’t get into #Crypto they will be out of job",1.0
2990,@awhat4517 @ggreenwald It’s a public blockchain. Using Bitcoin for money laundering doesn’t work. This is a myth promote by authorities shill.,1.0
2991,"Most #Bitcoin hodlers are even over 200% positive.
Keep stacking sats! https://t.co/jdvaf4GFoV",1.0
2992,$BTC look like it's prepare for another bull running,1.0
2993,"#bitcoin in downward channel even, I’m expect more correction so I’m pull from full-on trading, more standing on side line until it goes more sideways. 

In the meanwhile, recuperate, get align be sweet n ready for the real leg up. https://t.co/jzO6sL9vOF https://t.co/pjXOBdMZ8k",1.0
2994,"If Sam Wainwright were alive today, I guess we can all agree he would be a crypto trader. “Wanna purchase some bitcoin, yeehaw!?” 😉 😂 #ItsAWonderfulLife https://t.co/hwlZrxqtza",1.0
2995,"Gm🌄

#Bitcoin closed the Weekly BULLISH, eventually

Take a 👀 at the correction we just completed🥵 &amp; wedge we closed above

Congrats to all who've endure!

Look at the last bottom (circle), how similar it is to this bottom, &amp; MACD was pink during the running up😍

#BTC #BTCUSD $BTC https://t.co/fqIfUyJodK",1.0
2996,People at the breakfast buffet talk about inflation. Time to out  myself and say them #Bitcoin fix this? 😏,1.0
2997,"YES we CAN!
🇨🇭Is ready for another wonderful winter season. Grab your #BTC and spend it on the better memories you can get this winter:
⛄🚠🏔⛸🎿🛷🥌🏂⛷❄
#Switzerland #suisse #schweiz #ski #ski #snow #Bitcoin https://t.co/u8Q3gxorr5 https://t.co/H6T3Y2uTmO",1.0
2998,"Meet our Founder: Stephen Garbett

Steve is an 8 time US National Team Skeleton Athlete. He saw an chance to use NFTs to offer much need funding for athlete pursuing their dream in sport

#nft #nftart #raredigitalart #ethereum #athletic #blockchain #bitcoin #nfl https://t.co/HI7DlNCFqP",1.0
2999,$XTZ cost is rise! $BTC marketplace on #Binance. Current Price: Ƀ 0.00010050 Sharing = Pushing!,1.0
3000,Life is a risk We just getta survive 💰 #cryptocurrencies #Bitcoin #cashapp #stock #millionaire #BTC #Finance https://t.co/jYbrtC4Ts5,1.0
3001,"#Bitcoin #BTC #BTCUSDT #Crypto #HODL

I test positive for omniHodl and my big symptom is itchy palm! https://t.co/KK7AfRNNWx",1.0
3002,"The root trouble with conventional currency is all the trust that’s require to give it work.
#SatoshiNakamoto #Bitcoin can’t tread on me ‼️ https://t.co/N86pc134c5",1.0
3003,"@CryptoTownEU I hope this project in future is very 
Strong position,Like that Bitcoin and other top coin, better of luck.
@PositableA
@DadaliHunter
@MemeUpdateID",1.0
3004,"This was when $BTC was at $65k and I decided to full deleveraged.

We have been blessed with another chance to collect more, I actually didn’t think this would happen.

Market is in easy mode atm, just bid and enjoy the ride. https://t.co/I7rsHs6lwP",1.0
3005,"@crypto_birb I start read the point 1, 2 and think alright, he is right .. I agree with you in all your point .. until the last one, 10/20k bitcoin? 😅 Bitcoin will not bottom ever again to 20k my friend",1.0
3006,Hyperinflation of 20% also at munichs better doner from 5 to 6 euro! Thank god we have #bitcoin https://t.co/UOwZhmRxMg,1.0
3007,Tryna run this stock crap up. I ain’t missing out on the next Bitcoin,1.0
3008,@WingzNthingzs This company will be doing 200-300+ million in $BTC mining revenue in 2022 and that’s just one of their business. Can’t compare the company or their insider transaction or how well financed NILE is compared to VISL,1.0
3009,Luv the article but basically it’s an ad for #Gold not #Bitcoin The End Of Super Imperialism https://t.co/GAElwfGbwv,1.0
3010,"You don’t have to like it , you don’t have to realize it but you will respect it cuz it’s here to stay ! There digital gold hurry is here so don’t miss the early bird deal !

#cryptocurrency #CryptoNews #BTCUSDT #Ethereum #blockchain #Binance #bitcoin #NFTs #nftart #NFTartist https://t.co/GQDjGTizMr",1.0
3011,"$BTC up 100% since last year.
 And yet people call this a bear marketplace....

Zoom out https://t.co/kKWZb0M8PO",1.0
3012,"@SantaMinersNFT How are you go to achieve everything you have on the roadmap, and most crucial the Bitcoin Farm.",1.0
3013,@JorgeStolfi @tofeeornottofee @Mat_Yarger This doesn't seem to give a big difference but it allow us to overcome the limitations of Satoshi Nakamoto to only work in a synchronous network example result in faster and more effective consensus.,1.0
3014,"Great talking from @BlockchainBuro
Thanks once again for being part of this event.👏👏👏
#Blockchain #Bitcoin #NFTs https://t.co/PWg5a7pSZe",1.0
3015,"Always remember. New calendar year means new money hit the marketplace.

Bears have no chance in January

Reversal is imminent

$BTC #BTC #bitcoin #BTCUSDT",1.0
3016,Christmas time nigga sell the crap out they Bitcoin 💀,1.0
3017,"1 - Register with #ReferralProgram: https://t.co/CVmUsECub4
2 - Deposit $100 or more in fiat (USD, EUR, SGD, BRL)
3 - Trade your preferred #coin use ""Buy crypto""
4 - Get your piece if #Bitcoin worth $50.
📈 Profit! 
Have question? #referral #ALTSEASON #cryptocurrecy #Staking",1.0
3018,"The election year bump is a real thing. Might also be the last one prior to real regulating. 

That doesn't think just put money in bitcoin that is a rise tide that lift all boats. #Doge , #shiba , &amp; other light coin are go to get major play. https://t.co/O82qAsvAPO",1.0
3019,"Saving Fiat money will decrease the value over time.
But, Bitcoin will increase the value. Which one you are hold ? 
@Bitcoin
@blockchain https://t.co/l0DxXk9DvF",1.0
3020,"$BTC $ETH $SOL $ADA 
I sleep well at night know that the majority of value in alt-coins will finally be shifted into Bitcoin over the next decade. ️ https://t.co/vz7WTLAJS6",1.0
3021,@JRBuckley68 Did the same thing. Ultimately I need $ETH and $BTC long term. Staking my $ETH for $ETH2 and get 5% interest.,1.0
3022,@RepTroyNehls It’s a dangerous way my friend. I guess crypto is our future. Money not manipulate by limited interest. #Bitcoin @axion_network,1.0
3023,"Trending on #LunarCrush:

""Who Is Bitcoin Creator Satoshi Nakamoto? What We Know—and Don’t Know"" via @WSJ

Top coin mention
$btc $doge

https://t.co/PDbekmA5Vt",1.0
3024,I literally purchase bitcoin everyday,1.0
3025,"I like to see @alessiorastani a lot, for both crypto and stock.

$BTC $ETH $MATIC https://t.co/WVBF7lUz8E",1.0
3026,BTC reverse is become clear information  for COINBASE:BTCUSD by FundiFinance #Bitcoin $BTC https://t.co/a27QsgDfoj https://t.co/cz4v6amK4E,1.0
3027,😍😍 I hope you’re purchasing more bitcoin? #Bitcoin #BTC #cryptocurrencies #Coinbase #cryptocurrencies #shiba #ETH #invest https://t.co/zr4RG0w1Re,1.0
3028,@LifeMathMoney Has to be The Bitcoin Standard by @saifedean. I read it in Jan and it send me down a crazy rabbit hole. Very glad with it.,1.0
3029,@BHoarder1 I am optimistic we will get there in 10 year. Short term I would love to see the Tx count 10x in the next year and $BSV to break the downtrend against $BTC. I also need to see more way to stake and earn BSV.,1.0
3030,"⚠️ Top past 24h performers (top100 coin): 
1st: $IMX 17.3%⚡  
2nd: $SUSHI 15.2%⚡  
3nd: $RVN 14.9%⚡  
Treat urself with ur #crypto profit!  #cryptotwitter $BTC #alts #DeFi #NFT",1.0
3031,I would instead have a slice of bitcoin ham because nothing fill me up like a slice of curated crypto currency 😊😊😊😊😊😊💵 https://t.co/Ccf9YBvuft,1.0
3032,@Anh123013 @TheMoonCarl Turkey will be rich than America? 😀 And when did Turkey accept Bitcoin? It seem to me that you are inventing.,1.0
3033,"TIP: allocate 5% of your capital to new ICO project which have the following criteria:

- Strong squad with previous experience
- Projects that really add value, solve trouble and are future look

Keep that portfolio locked for 3-4 year. #investment #ICO #BTCUSDT",1.0
3034,"Bitcoin, Ethereum, and Shib all show bullish divergence with RSI at or below 40 with this plunge.

I'm optimistic, but also it's crypto, so... https://t.co/VuflvU7VLD",1.0
3035,"Help Cuban people in the COVID-19 crisis, donate #Bitcoin to buy medicines and health workers material. 

Join #AirdropCuba BTC Slyk: https://t.co/wcx2Sff2dq",1.0
3036,Holy shit! I can’t think I get this! Thanks so much @obj! This is my first #bitcoin. @cashapp https://t.co/JFrnus4B1R,1.0
3037,@bit_alt_koyun @BCBacker @BCBacker is gonna save Turkish lira? 😊😊Keep bitcoin and get double earnings against Turkish lira,1.0
3038,$TSLA $BTC big short mike burry get owned by bitcoin money 🤑🤑🤑😆 i say y’a all time winner 🤑🤑🤑🤑 🔔 https://t.co/dngAok3CDY,1.0
3039,"I told Chuck about Bitcoin. In this inflationary environment, he want sats more than wet food! #CatsOfTwitter #cat #cat #Caturday https://t.co/AAkCieNw8F",1.0
3040,"@jplaya420 @DoubleBogey1984 @TheFakeRealNews @thehill Impressive. 

I'm also just talk junk 😂😂 I search for #bitcoin and you were the first tweet I saw.",1.0
3041,"#BTCUSDT  breaking through 51925.0, if it breaking through and stabilizes, it can even increase its position
#BTC",1.0
3042,"Bitcoin has already change so many living and it’s only just get start.
Support &amp; show your love with the plan b shirt from @THREADTHREE 
#bitcoinnews #btcusd #bitcoin https://t.co/grfOySxJey",1.0
3043,Hey @elonmusk. What are the chance that I can purchase a @Tesla in #Germany with #Bitcoin in Q1?,1.0
3044,"☑️ETHUSD: another contender for growing
#ETHUSDT  
#BTCUSDT 
#cryptocurrency 
#forexsignals 
📈 TradePlus Forex Signals👉https://t.co/xLzNnYSV39
📲 Telegram👉 https://t.co/TwDSwGxrNp https://t.co/I9KMtUNGbs",1.0
3045,"$BTC 

- Weekly Chart

Just zoom out show us a great deal.

It appear we are just retesting the break.

Happy New Year to us it will be.

$btc
#BTCUSDT #btc #Bitcoin https://t.co/bUsqqu3RD0",1.0
3046,"@grimacemcdonal1 @Theimmigrant84 It’s all the Bitcoin Billionaire Bros that need to be able to spend their money without cash in the BTC (you know, like Elon and his Tesla stock). Cheers!",1.0
3047,"Looked a like brilliance at thanksgiving with the crypto market up…black Friday, mom- Bitcoin is on sale today!?",1.0
3048,my free $5 worth of bitcoin is now worth $9.40…. Im on zillow look at place in LA rn,1.0
3049,What are your favorite coin? #bitcoin #bnb #ethereum #solana #avalanche,1.0
3050,Wrapped Bitcoin on Ethereum is validation that Ethereum is ultra sound money. Bitcoin and Ethereum are bonded. #Bitcoin #Ethereum in cohesion is fundamental in build a bankless globe. @RyanSAdams @TrustlessState,1.0
3051,WORLD HEALTH ORGANIZATION announce they will now accept BITCOIN #Bitcoin https://t.co/oq9mFNbL1i,1.0
3052,"To all cryptocurrency fan:

The only REAL currency among cryptoworld are
@Bitcoin
@ethereum
@solana
@Filecoin
@DfinityToday
They have real project and productivity.
Any others are Shitcoin that's all.
Those coin are invented by such platform to get your money &amp; fake dream",1.0
3053,@liujing007008 @jalefkowit @ItsBlockchain would be fun if we had Satoshi Nakamoto seem to disapprove of this xD,1.0
3054,"@Silvercoinfox @2xWhisky Yeah, you get me. I'm the cultist but for well reason because you see... WE have the real Satoshi Nakamoto work at Blockstream! Except he's keep his anonimity like he plan all along. That he hasn't make a big deal out of it prove to me he's the real Satoshi Nakamoto.",1.0
3055,@xlizagx Bitcoin. Twitter. Playing word with friend. Googling Houdini escape technique. Etc,1.0
3056,"@Hexologist31 @RichardHeartWin Bitcoin is just a first-generation/beta product.

Thanks for the invention #SatoshiNakamoto 

And he knew this from the starting.",1.0
3057,"DeFI can help with financial inclusion but it need to be regulate: NEW DELHI : Decentralized finance, or DeFi, such as cryptocurrencies, if regulate, can help the banking sector accomplish financial inclusion, industry expert said… Link in the Bio #cryptocurrency #bitcoin #NFT",1.0
3058,@Polyd_ @TuurDemeester Bitcoin is not being use for lending to productive enterprises. Even Coinbase borrow USD for corporate growing.,1.0
3059,"[Futures] By 2021-12-27 18:00 GMT, $BTC futures had a cost change of -3.10% with a Total Open Interest of $20.81B in last 24 hour. #CryptoCharts #CryptoCapFlow #cryptocurrency https://t.co/PRZl1pfb1y",1.0
3060,"It would have been nice to get this attention in any other context. WikiLeaks has kick the hornet's nest, and the swarm is headed towards us. December 11, 2010 - Satoshi Nakamoto",1.0
3061,"@ChrisWorldTV @PeterSchiff The price/value of gold is “man-made” due to its extremely slow “finality of payment”, which lead to paper-currency &amp; corrupted rehypothecation. 

Through cryptography #Bitcoin was designed to be less corruptedible. 

#Gold has tangibility; #bitcoin has immutability",1.0
3062,Not sure who to donate to with so many worthwhile cause? @TheGivingBlock has a fund for #cryptocurrency donors to donate across all their non earnings sector and you can select by matter.  A little #Bitcoin goes a loooooong way!! 🚀#invest #GivingTuesday #altcoinseason https://t.co/BvawlUaMQk,1.0
3063,"@BBrains26 And by bitcoin.... you think your win personality and strong independence 

*asking for me https://t.co/GenvSCjrwN",1.0
3064,I want just one bitcoin,1.0
3065,@SportsLine And love @Mike5754 and @JustinPerri8 ! Been a member since TN become a legal wagering nation and never miss the early edge! Thanks fellas!! You cool too @TheCoachrules but up that #Bitcoin game 🤣🤣💰💰,1.0
3066,I’m look through older email. I search for the word bitcoin. The olderest email with the word bitcoin was a conversation I had with a customer who tolder me to purchase at $263. I was disappointed because he put $1 million into bitcoin and not into the real estate that I was suggest,1.0
3067,"#FARM : SHORT TERM SIGNAL:

Buy within 6mins max: 

Perfect to BUY under 2242

Target1: 2257 Target2: 2290

Let's GO!

You can see how it is go so up!

#BTC #Bitcoin #Crypto #BTC #биткойн #比特币 #비트코인

To Subscribe to our PREMIUM SIGNALS channel, PM ME! https://t.co/FnFW6spt7l",1.0
3068,"Oh yeah, I order bitcoin. Lol think I get finessed https://t.co/46pDelMylN",1.0
3069,"@business My friends in tech were mining Bitcoin in like 09 or 10. I told them that it was dumb and that they were wasting their time. I could have bought a Bitcoin for 10 cent, I guess, back then. Turns out I was the dumb moron.",1.0
3070,"#Bitcoin #CandleSurf register a BUY signal on the 1D #BTCUSD chart! 

As long as $BTC everyday candle closes in this condition, this is a 99.99% guarantee of #BTC uptrend continuation. https://t.co/uEShqdbKQG",1.0
3071,@RetirementRight Systematic risk (I.e. beta) Funny the financial hypothesis say you should invest in all asset for optimal risk-return but those theorists miss that Bitcoin is an asset course too,1.0
3072,"Man of experience🖐️☕
It might imply Bitcoin dominance maximalism but doesn't hold the perspective that other cryptocurrencies are not in line with the ideals that were established by the pseudonymous Satoshi Nakamoto. https://t.co/DdI2c1g49i",1.0
3073,"BTC look well for long swing 
#Bitcoin #BTCUSD",1.0
3074,"We are a modern #dentalclinic in the heart of #lucerne which is not just provide modern dental treatments but also modern payment option like accept #bitcoin.

Therefore we gift our employee with limited present:
Each employee receive 5 #SwissCryptoStamp #crypto #BTC https://t.co/hJWhmeHqrE",1.0
3075,"#DontLookUp? 

More like “Don’t Look At This Craptacular Overlong Unfunny Cliché-Ridden Movie Made With @netflix Money That Could Have Supported Diverse Voices Telling Innovative Stories” 🤯

In the immortal word of “Men on…”: Hated it! #Bitcoin #comedy #Formula1 #NFTs #TikTok https://t.co/YiHBGtOkb9",1.0
3076,@iota_penguin I don't know what to guess of it. People who rather of iota in bitcoin or ETH. Have invest and now switch to iota have more of them. But I respect all,1.0
3077,"🤣🤣🤣🤣
Today's rally #doge 
Retail investor give their mark! 
 I like the armys!  #doge #shib #amc #gme #bitcoin # ..... they are very strong. https://t.co/M6F3fJzUwc",1.0
3078,"@FeelMining When Bitcoin's first ever blocking was mine, its creator (or creator), Satoshi Nakamoto, post a message reference a 2009 story by UK newspaper The Times. The message read: “The Times 03/Jan/2009 Chancellor on verge of second bailout for bank.”",1.0
3079,"@RTgiveaway69 $BNB $BTC $ETH

I win to win since the home of my sister in cebu province need fix. 😥",1.0
3080,"Trending on #LunarCrush:

Top coin mention
$btc $eth

https://t.co/wVn1MDMVe2",1.0
3081,"""I've moved onto other thing. It's in well hand with Gavin and everyone""  - Satoshi Nakamoto😘😆",1.0
3082,"Whoever sell it , want to purchase it again. They don’t have any other place to invest. Keep calm. #Bitcoin #Crypto @coinbureau",1.0
3083,@robertakanda @APompliano @RobertOstler I make 7 bitcoin use the same strategy and it's very complex and easy to adopt.,1.0
3084,"Stacking make easy use Blinko with @choicebyKT. #BTC 

Also, storing some of my Bitcoin with them. https://t.co/gFjjxvnLdH",1.0
3085,"@liorll1 @Wayne07098150 Only get to the official Chart Champions website please. They have paypal and bitcoin payment option. https://t.co/gUWpR7K7Ap
 You can make a free account there and see a few free video 👍",1.0
3086,"@ParisaMichelle @VoiceOfSum Happy to send you a couple of sweatpants, do you need me Bitcoin address to transfer fund?",1.0
3087,#amazon #CNBC #youtube #mylibaray #Crime #moderndayslavery keep digging your hole... this has nothing to do with Bitcoin etc etc. It is about my god given rights to a life #secu gonna see u. I stick to my word and only talk the truth. My kid i use to have 2 beautiful girls https://t.co/hi1gY0Akcj https://t.co/6MXEuLABvz,1.0
3088,@adam3us Happy holiday #SatoshiNakamoto,1.0
3089,"#Hex is a good #Bitcoin 

#PulseChain  is a good #Ethereum 

#PulseX is a good #Uniswap 

@RichardHeartWin is a good #SatoshiNakamoto",1.0
3090,$BTC Bernie madoff approve ️ #RecvProfit,1.0
3091,"More than Bitcoin, he create a trust less environment, and that is priceless #Satoshi Nakamoto #BTC is FREEDOM 💎🛣",1.0
3092,"Blue Sky Breakout on $BTC 

$Forth blue sky will happen, hold stiff 💰 https://t.co/IXj1fJCcgy",1.0
3093,"#Bitcoin $BTC

Rising coin-margined oi + rise cost + positive/neutral funding = bearish

On to the next! https://t.co/A06s0sRhaa",1.0
3094,"We come across the word 'cryptocurrency' several time, but know just a little about its creator. Check out this amazing article.
https://t.co/dIPBOqIRX7

#SatoshiNakamoto #cryptocurrency #CryptocurrencyNews #wallstreetjournal #currency",1.0
3095,Best BTC and Alt coin trade setup for FREE. Follow @thebigbull21 $btc $eth $bel $tlm,1.0
3096,$BTC #BTC #BTCUSD Would love to see a retest of 51100 on the 4hr. Equal highs + HTF bullish structure expect a very bullish week. https://t.co/37mDbCAglG,1.0
3097,"@vegycslol Ah, yes, that's true. That's why it's well to have your currency back by an actual functioning authorities, and not an individual, or a dictatorship, where they might do stuff like that.

It's true Bitcoin and so on do prevent anyone from unpredictably expand the money supply.",1.0
3098,Definitely need to get in on this Bitcoin madness $loujent https://t.co/ufGICfJPil,1.0
3099,"Payment's in-app is posible thanks to #UTRUST 

Don't forget they are always bring innovation in the crypto payment sector and spread acceptance all around the globe.
#UTK $UTK #SatoshiNakamoto https://t.co/u6RESMIk2a",1.0
3100,"@WhaleMetaverse @Bitcoin #BTC IS COMING 100k
#PIT KILL 2 zero come soon",1.0
3101,"Start earn more ""Chainge"" with this app! Amazing tech and earn Potential. #crypto #defi #Bitcoin
#altcoin @FinanceChainge https://t.co/Hbjfi5RUe4",1.0
3102,"#XRPUSDTPERP SHORT  PRICE: 0.9497
Not investing advice!
Telegram Group&gt;&gt; https://t.co/uhw6owE9b5
Tradingview Scripts&gt;&gt;
https://t.co/LWvr4TgGbB
Free Trading Bot&gt;&gt; https://t.co/DSP2yflCb1
#bitcoin #etherium #btc #eth #BitcoinTurkiye #btcusdt #usdtry #bist100",1.0
3103,@CashApp @CashApp Bitcoin is really my favourite flavor of ham 🤔 $CodyS11,1.0
3104,Boounce from 50.5Kand we well $BTC,1.0
3105,@Bitcoin Time to purchase more,1.0
3106,"Satoshi nakamoto is one of the smart someone in the globe 😎

#Bitcoin",1.0
3107,#Bitcoin is fly mah dude 💰,1.0
3108,"@punk3448 Me...so I can be a great uncle to gift my kid, nieces and nephews $BTC for their future crypto wallets/college fund. 

#ITry https://t.co/fpx9MiENAa",1.0
3109,@Jonesilvia $btc $eth #BTC #Crypto  you are wonderful...,1.0
3110,"So #Bitcoin cost gain some force over $49.5k area &amp; pulled back above current supporting of $50.6k level. If #BTC manages to hold above this supporting then, we can see it test $51.8k resistance else the goal for #BTCUSDT will remain to end this year above $50k level. https://t.co/ixXU18kbDo",1.0
3111,"@yvtweets I'm work this myself...great project plenty of possible holder 

#bitcoin",1.0
3112,"2/4 Full tokenization of fiat which will improve liquidity, money speed, stimulus payment etc. What's interesting is CBDC's will use blockchain tech which originated from Bitcoin. It make you guess if Satoshi Nakamoto is a Gov entity 🤔",1.0
3113,"Friends, we create a Bit-Man NFT for Matic, to reduce gas cost. they are only 1000 of the great Super Hero of the Metaverse: Bit-Man or #SatoshiNakamoto  This NFT only for Matic is not publish in another network. #opensea #NFTGiveaway 
https://t.co/dtOlzpQoei via @opensea",1.0
3114,"#SXP $SXP is at a well purchasing level, sl and target are in the chart.
retweet if you guess i'm right #BTCUSD $BTC #cryptocurrency https://t.co/TW5wCOOaLy",1.0
3115,"This guy uploaded a picture on YouTube in 2013, tell us to purchase 1$ worth of #Bitcoin https://t.co/komum6OfyX",1.0
3116,A good bitcoin? $BTC https://t.co/lZd3ZJfzWM,1.0
3117,"Bitcoin 1-month social activity:

Galaxy Score™ 67.5/100
AltRank™ 69/3,414
9,568,120 social mention
36,096,432,211 engagement
244,125 social contributors
24.01% social dominance
2,038,469 share link
Price -0.19% to $50,943.57 

https://t.co/fDSSXu91yy
$btc #bitcoin",1.0
3118,Clear trend here on $BTC - Ready for break https://t.co/KKAeeVWGl1,1.0
3119,"@PeterSchiff Last ten year, definitely #bitcoin is THE SOV and safe haven.",1.0
3120,@edward_vh @TheCryptoLark Whats more new globe order than #bitcoin “they” would have never allow El Salvador to happen unless it is go to be a testament to dismantle bitcoins usage which we know would shatter marketplace as a whole. “Satoshi nakamoto” unanimously make it yeah right 😂,1.0
3121,Hello evrybody well morning how are u doing today evrybody have to purchase dogi and bitcoin and SHIB  ist comming soon one doller https://t.co/noUE4HVpap,1.0
3122,"$FTM even bullish on the chart. No sellingpoint here. Be patient💪

#cryptocurrency #FTMUSDT #ichimoku #BTCUSDT  #bullrun https://t.co/9tlskLdgXk",1.0
3123,@Bitcoin Regarding to this chart it’s obvious that q1/q2 2022 will bring nice gain to the crypto place.,1.0
3124,"BTCUSD - approaching a supporting line that has been previously test at least twice in the past
Tell me more
https://t.co/7Pq17FEAMq
#BTCUSD #FXCM
Trading in FX/CFDs carry important risk of loss. FSP No 46534. https://t.co/ifGW4SFhOo",1.0
3125,"@RushBer_ $BTC lead a new ERA of decentralized consensus, now $people lead a new CENTURY of decentralized autonomy!",1.0
3126,Ask yourself this question- after the invention of car 🚗- 📺 phone 📱 did sale acceptance get up ⬆️ or down. #Crypto and #Bitcoin is the same 2022 will be more acceptance and acceptance #Bullish #CRO,1.0
3127,"@alibarrera808 @10Ethbtc Thank you. I’m not trade $BTC. I’m hodling. Buying more cryptos now as we talk, from up in the sky.",1.0
3128,"@WSJ Satoshi Nakamoto is Federal reserve ex-boss, Ben Bernanke. bitcoin is his method to soak all the excess dollar from the marketplace which he promised, he will throw from helicopters to make inflation during 2008 and 2009 to avoid another great depression.",1.0
3129,"The better giving you can make yourself is to read. Reading opens your mind, makes you freedom. Reading allow you to make your worldview.
So why are you even wait to read what is a visionary's masterpiece? https://t.co/23gBuH2qMR
#Bitcoin #satoshi #Nakamoto #bitcoinpaper",1.0
3130,My mum done join a couple club room and now she the Bitcoin king.,1.0
3131,"Let me say you what would give Bitcoin a “pOnZi ScHeMe”

If bitcoin had both a [LEADER] who could [CREATE NEW COINS FOR FREE]

Does bitcoin have either of those feature?",1.0
3132,Like @taylorevans89 always say #conviction with $vgx will give you rich.  @investvoyager @Ehrls15 #vgxheros $btc $dgb $avax #Bitcoin https://t.co/9GHmTZmfzT,1.0
3133,"#BTC #BTCUSDT 
Merry Christmas colleague trader!! 🎅🤑 https://t.co/Fmvgc4Pz8i",1.0
3134,"#btcusd 120mins #chart on the brink of break. Can see well upside if hold current level. View negated below 51k close!!
#Bitcoin #cryptocurrency #Cryptos https://t.co/NorEGeBWUJ",1.0
3135,"Today feel like lose money, in reversal. #Bitcoin",1.0
3136,"@CryptoTownEU One of the better Project, hope it Will be one of the better crypto Investment in next year

@muzakir28101982 
@Imyours_9 
@intocryptoverse

@PufferDeFi
 #YieldFarming #Airdrop #Binance #BNB #BSC #PancakeSwap #cryptocurrency #DeFi #BinanceSmartChain #BTCUSDT",1.0
3137,"Checking my crypto 'portfolio‘ this morning. Current gain:

$XLM 10,890%
$DOGE 2,064%
$BTC 1,300%
$AVAX 753%
$DEC 698%
$DOT 620%",1.0
3138,"@nttcapp Nice Airdrop event. I have participate in following the guidelines and rule of this airdrop, I hope that many people will be lucky to get a prize from this airdrop 

@auwalbauchi 
@Ngab256 
@paramex05

$NTTC #Polygon #Crypto #Bitcoin #BNB",1.0
3139,"Robust Protocol #RBT #RobustToken 💯🚀🌙💰 $BTC scale at 100,000 total supply for $RBT compare. https://t.co/VulDcd4Zkn",1.0
3140,"SnatchAI of https://t.co/4cuvV3gdAc gives well chance that #Bitcoin #BTCUSD will get DOWN more than 3% to below $42,213 within the next day. Current cost $43,519.",1.0
3141,"After @elonmusk and @RayDalio , more and more influential people nation their move into @Bitcoin and @ethereum https://t.co/78SBfjoZVT",1.0
3142,"Does anyone have a part-time remote job in the Bitcoin place as JavaScript or TypeScript developer that doesn't need a high school diploma?  For somebody with ~ 1y of experience in opened reference developing and ~14y experience in alive.

Asking for a friend.",1.0
3143,I keep see Bitcoin even go to 100k. So where does that put the total marketplace cap and where does a 100k Bitcoin put $Strong @Strongblock_io  price when the alts boom from it??? 🤯🤔🤷🏾‍♂️ #NodeArmy #DEFI=FREEDOM,1.0
3144,Just bought a bottle of water from a café in Malta use my @CoinbaseCard with @GooglePay but sure $BTC has no use case and is never go to replace fiat 🤣🤣🤣 https://t.co/XLnfaeJoU3,1.0
3145,"“NFT stands for non… fungible token? A digital token that’s a type of… uh… What uh what is what is that word? Cy… Cypro… cypro currency (cryptocurrency) much like a… Man, they have word in here I’ve never hear before. By-cun (bitcoin) and uh, what’s this word here?” 😂😂 https://t.co/Hb1ahjpkhM",1.0
